"","Date","Holiday","WeekDay","Month","Day","Year","wind_dir_trig_to_degrees","surface_air_temperature","total_precipitation","surface_wind_speed","to_east","to_west","Daily.Mean.PM2.5.Concentration","Daily.Max.1.hour.NO2.Concentration","holidaybin","Jan1st","month","day","first_day","to_north","Violent","Property"
"1431",2017-11-29,NA,4,NA,NA,NA,80.4830082185007,282.050557454427,1.37365317708256e-07,8.0559743642807,1,0,10.95,46.6,0,0,11,29,0,0,44,106
"1432",2017-11-30,NA,5,NA,NA,NA,-77.9373904519454,280.125769297282,5.2086341043798e-08,6.55416045586268,0,1,7.45,36.7,0,0,11,30,0,0,42,82
"1433",2017-12-01,NA,6,NA,NA,NA,115.791095145942,280.161652882894,1.14034992293455e-06,5.79679062962532,1,0,12,36.5,0,0,12,1,1,1,41,99
"1434",2017-12-02,NA,7,NA,NA,NA,-71.0144997394177,277.867767333984,1.58586943238183e-08,3.47407069802284,0,1,16.95,31.8,0,0,12,2,0,0,34,73
"1435",2017-12-03,NA,1,NA,NA,NA,32.2903318129033,278.838335673014,4.67952745061905e-06,3.31935689349969,1,0,25.1,39.7,0,0,12,3,0,0,34,62
"1436",2017-12-04,NA,2,NA,NA,NA,-80.4824543587253,279.432767232259,2.26633897708682e-10,3.45772424340248,0,1,39.2,38.1,0,0,12,4,0,0,37,93
"1437",2017-12-05,NA,3,NA,NA,NA,-10.5220887799,281.716810862223,0.000142312885211974,7.7929008603096,0,1,13,39,0,0,12,5,0,0,32,77
"1438",2017-12-06,NA,4,NA,NA,NA,89.7204915533405,279.143702189128,4.53242595028117e-05,7.96478577454885,1,0,4.55,37.1,0,0,12,6,0,0,45,89
"1439",2017-12-07,NA,5,NA,NA,NA,81.3993492380819,276.234109242757,3.4620509729902e-08,7.47330695390701,1,0,6.45,35,0,0,12,7,0,0,44,89
"1440",2017-12-08,NA,6,NA,NA,NA,102.398470119887,273.938451131185,5.303676668215e-08,4.48473418752352,1,0,7.15,23.6,0,0,12,8,0,1,38,108
"1441",2017-12-09,NA,7,NA,NA,NA,0.311653781318667,273.083447774251,7.42352148913975e-05,3.05542903145154,1,0,12.85,26.2,0,0,12,9,0,0,31,74
"1442",2017-12-10,NA,1,NA,NA,NA,91.6337631602307,271.951117197673,5.62758956990095e-07,7.26975780725479,1,0,11.85,30.9,0,0,12,10,0,1,42,75
"1443",2017-12-11,NA,2,NA,NA,NA,62.5537855141792,274.726515452067,6.42727442586496e-06,5.13849987586339,1,0,9.25,28.6,0,0,12,11,0,0,41,87
"1444",2017-12-12,NA,3,NA,NA,NA,46.1120060375525,275.549221038818,4.67568105951462e-06,8.82474561532339,1,0,7.2,28.4,0,0,12,12,0,0,44,101
"1445",2017-12-13,NA,4,NA,NA,NA,108.723087593889,267.712426503499,4.98570178327403e-07,11.2649039924145,1,0,3.5,31.7,0,0,12,13,0,1,32,84
"1446",2017-12-14,NA,5,NA,NA,NA,78.43261279926,271.73347345988,9.52393763024399e-06,7.87994765241941,1,0,6.75,23.9,0,0,12,14,0,0,39,76
"1447",2017-12-15,NA,6,NA,NA,NA,-18.0834216165826,269.030570983887,2.53300464407857e-05,3.57476815581322,0,1,8.35,38.8,0,0,12,15,0,0,37,66
"1448",2017-12-16,NA,7,NA,NA,NA,75.9088567496679,272.454746246338,1.6282477414975e-08,8.30362584193548,1,0,15.25,39.1,0,0,12,16,0,0,25,73
"1449",2017-12-17,NA,1,NA,NA,NA,57.3514510249107,276.410186767578,2.33045489384156e-06,3.57081067313751,1,0,22.15,38.4,0,0,12,17,0,0,61,78
"1450",2017-12-18,NA,2,NA,NA,NA,-11.5487368906098,276.802457173665,3.97244505814566e-06,3.67627747356892,0,1,22.8,43.3,0,0,12,18,0,0,51,94
"1451",2017-12-19,NA,3,NA,NA,NA,82.2643081126802,281.091262817383,6.50550724401455e-08,6.99154704809189,1,0,10.9,41.8,0,0,12,19,0,0,28,84
"1452",2017-12-20,NA,4,NA,NA,NA,118.169683415945,279.51585261027,7.04665918208984e-10,8.01625778277715,1,0,10.75,41.1,0,0,12,20,0,1,39,96
"1453",2017-12-21,NA,5,NA,NA,NA,-97.4112421970411,274.174863179525,1.09008977770368e-10,4.10745401183764,0,1,9.35,38.7,0,0,12,21,0,1,42,93
"1454",2017-12-22,NA,6,NA,NA,NA,-20.7085746123579,276.451122283936,3.42962533931212e-09,6.45742040872574,0,1,13.1,35.3,0,0,12,22,0,0,41,105
"1455",2017-12-23,NA,7,NA,NA,NA,11.6464152061175,281.84236017863,0.00016200912068598,8.6234117547671,1,0,8.75,28.1,0,0,12,23,0,0,47,73
"1456",2017-12-24,"Christmas Eve",1,12,24,2017,48.549431466106,275.965948740641,6.42070040157705e-06,6.84591317176819,1,0,5.85,17.4,1,1,12,24,0,0,41,73
"1457",2017-12-25,"Christmas Day",2,12,25,2017,61.0101065279262,272.064395904541,3.56354030373041e-06,9.6568974951903,1,0,5,17.7,1,1,12,25,0,0,35,61
"1458",2017-12-26,NA,3,NA,NA,NA,101.720470729554,269.864461263021,1.23743329703367e-08,7.79515479008357,1,0,4,16.9,0,0,12,26,0,1,30,79
"1459",2017-12-27,NA,4,NA,NA,NA,122.389897702454,267.901882171631,3.31592400470981e-06,5.77407109737396,1,0,7.55,16.7,0,0,12,27,0,1,36,76
"1460",2017-12-28,NA,5,NA,NA,NA,146.962336760206,263.429105122884,1.36226390168304e-08,6.71291873852412,1,0,6.05,17.7,0,0,12,28,0,1,16,65
"1461",2017-12-29,NA,6,NA,NA,NA,13.9069338587486,265.176087697347,2.50976929313159e-07,4.31574260443449,1,0,11,33.5,0,0,12,29,0,0,38,68
"1462",2017-12-30,NA,7,NA,NA,NA,15.0601958200926,266.892265319824,1.68059480832502e-05,5.47863563895226,1,0,15.25,20,0,0,12,30,0,0,38,55
"1463",2017-12-31,"New Year’s Eve",1,12,31,2017,139.998084358207,263.98939259847,3.03947672364302e-06,8.82507433493932,1,0,5.3,15.5,1,1,12,31,0,1,33,48
"1464",2018-01-01,"New Year's Day",2,1,1,2018,135.38446468257,262.673377990723,3.54800552789432e-07,6.52821564674377,1,0,6.5,22,1,1,1,1,1,1,52,66
"1465",2018-01-02,NA,3,NA,NA,NA,102.489295793673,262.561486562093,5.60959203532718e-08,7.62294175227483,1,0,8.9,39.9,0,0,1,2,0,1,36,67
"1466",2018-01-03,NA,4,NA,NA,NA,24.5874730266818,265.538907368978,5.70775211789995e-12,4.09677279988925,1,0,14,NA,0,0,1,3,0,0,34,78
"1467",2018-01-04,NA,5,NA,NA,NA,79.4109724631424,266.878005981445,3.36895931620044e-05,11.2666115760803,1,0,9.4,NA,0,0,1,4,0,0,27,43
"1468",2018-01-05,NA,6,NA,NA,NA,113.55627465921,261.5626856486,6.72385795041919e-07,13.5751661459605,1,0,4.45,NA,0,0,1,5,0,1,27,66
"1469",2018-01-06,NA,7,NA,NA,NA,117.585310812718,260.013131459554,1.82631993084215e-07,11.0655694007874,1,0,5,NA,0,0,1,6,0,1,32,46
"1470",2018-01-07,NA,1,NA,NA,NA,89.2357076227217,260.475538889567,1.48269060250039e-08,5.73864507675171,1,0,8.1,NA,0,0,1,7,0,0,27,67
"1471",2018-01-08,NA,2,NA,NA,NA,14.5998629416623,265.855987548828,3.73535018552296e-05,6.43977471192678,1,0,14.45,NA,0,0,1,8,0,0,35,73
"1472",2018-01-09,NA,3,NA,NA,NA,104.576762733652,273.711407979329,6.13719538182049e-06,6.5277264714241,1,0,13.6,43.3,0,0,1,9,0,1,22,92
"1473",2018-01-10,NA,4,NA,NA,NA,-54.9450861808336,274.106794993083,1.36013010640137e-08,5.79436057806015,0,1,21.6,41.4,0,0,1,10,0,0,44,80
"1474",2018-01-11,NA,5,NA,NA,NA,-10.6699675003032,277.012379964193,3.77303558707354e-06,5.89890056848526,0,1,21.45,47.6,0,0,1,11,0,0,41,95
"1475",2018-01-12,NA,6,NA,NA,NA,-16.4815949317628,286.191707611084,9.12096972266833e-05,10.5006292661031,0,1,5.6,32.1,0,0,1,12,0,0,42,85
"1476",2018-01-13,NA,7,NA,NA,NA,96.0042655005899,275.585474650065,0.000114575271287739,12.2627650896708,1,0,2.7,22.4,0,0,1,13,0,1,49,63
"1477",2018-01-14,NA,1,NA,NA,NA,109.709251051078,264.469922383626,6.1037397358632e-09,8.96427768468857,1,0,5.55,18.2,0,0,1,14,0,1,37,52
"1478",2018-01-15,"Martin Luther King, Jr. Day",2,1,15,2018,-123.966192579027,265.484565734863,1.84904718306177e-06,3.71042641997337,0,1,12.6,37.1,1,1,1,15,0,1,44,63
"1479",2018-01-16,NA,3,NA,NA,NA,-6.19364260759383,271.281239827474,3.20549346118545e-06,3.34386442850033,0,1,25.2,43.3,0,0,1,16,0,0,36,70
"1480",2018-01-17,NA,4,NA,NA,NA,151.841851738198,268.131965637207,2.63191165383129e-05,8.11702246467272,1,0,16.55,27.1,0,0,1,17,0,1,24,62
"1481",2018-01-18,NA,5,NA,NA,NA,124.482051176932,266.560757954915,1.04962091165608e-08,8.339009364446,1,0,10.4,47.3,0,0,1,18,0,1,28,78
"1482",2018-01-19,NA,6,NA,NA,NA,82.7513768549316,273.973784128825,7.58035105506986e-20,6.55673426389694,1,0,14.5,53,0,0,1,19,0,0,40,90
"1483",2018-01-20,NA,7,NA,NA,NA,69.9738654795933,278.963663736979,4.78165657371099e-21,7.96026716629664,1,0,13.7,50.6,0,0,1,20,0,0,49,69
"1484",2018-01-21,NA,1,NA,NA,NA,67.550600623816,280.5213915507,1.43414182455643e-07,5.62250034014384,1,0,15.5,44.3,0,0,1,21,0,0,52,57
"1485",2018-01-22,NA,2,NA,NA,NA,18.390435392964,281.31031036377,8.41111054043968e-07,5.70736088355382,1,0,13.8,NA,0,0,1,22,0,0,42,73
"1486",2018-01-23,NA,3,NA,NA,NA,35.1290925827057,283.297822316488,0.000127548485390131,11.0029086271922,1,0,5.85,NA,0,0,1,23,0,0,32,71
"1487",2018-01-24,NA,4,NA,NA,NA,116.330341942397,275.859396616618,1.29532205998354e-07,9.71965074539185,1,0,4.1,NA,0,0,1,24,0,1,36,90
"1488",2018-01-25,NA,5,NA,NA,NA,133.409568581582,272.282358805339,7.39955083872701e-08,6.76480066776276,1,0,6.5,NA,0,0,1,25,0,1,47,80
"1489",2018-01-26,NA,6,NA,NA,NA,-8.3040035261517,272.73690032959,1.99279539629438e-11,4.60923631985982,0,1,14.45,NA,0,0,1,26,0,0,28,75
"1490",2018-01-27,NA,7,NA,NA,NA,10.3762366958972,276.922368367513,3.76187517211098e-07,8.74271865685781,1,0,9,NA,0,0,1,27,0,0,44,71
"1491",2018-01-28,NA,1,NA,NA,NA,-15.2828054154629,281.845162709554,8.04604826546059e-05,6.94090557098389,0,1,8.1,NA,0,0,1,28,0,0,46,68
"1492",2018-01-29,NA,2,NA,NA,NA,-149.906202397959,277.406964619954,2.22575197685269e-06,7.34489524364471,0,1,8.65,NA,0,0,1,29,0,1,36,73
"1493",2018-01-30,NA,3,NA,NA,NA,66.5180924996824,272.808254241943,1.99957967197406e-05,8.6392941425244,1,0,6.4,NA,0,0,1,30,0,0,49,70
"1494",2018-01-31,NA,4,NA,NA,NA,86.8307905908951,268.110898335775,1.43315682342438e-08,7.19756108522415,1,0,7.2,NA,0,0,1,31,0,0,39,65
"1495",2018-02-01,NA,5,NA,NA,NA,26.5261631492288,275.361695607503,6.71158169965325e-06,8.02218933900197,1,0,12.5,NA,0,0,2,1,1,0,33,84
"1496",2018-02-02,NA,6,NA,NA,NA,125.150400817373,270.85781733195,8.01975547801703e-05,11.0630839864413,1,0,5.6,NA,0,0,2,2,0,1,36,75
"1497",2018-02-03,NA,7,NA,NA,NA,74.367559422494,266.408493041992,1.28919065284228e-08,6.34487076600393,1,0,8.1,NA,0,0,2,3,0,0,42,59
"1498",2018-02-04,NA,1,NA,NA,NA,-31.752503630856,271.355660756429,0.000284034710590575,6.6010551850001,0,1,NA,NA,0,0,2,4,0,0,29,48
"1499",2018-02-05,NA,2,NA,NA,NA,114.497200931506,269.971986134847,3.7201032843844e-06,8.69157854715983,1,0,6.7,43.9,0,0,2,5,0,1,35,59
"1500",2018-02-06,NA,3,NA,NA,NA,51.6322321159697,270.933127085368,6.8457863183947e-07,4.74205832183361,1,0,11.5,41.8,0,0,2,6,0,0,54,79
"1501",2018-02-07,NA,4,NA,NA,NA,-47.0927819254507,271.622482299805,0.000241742298583009,6.6763326327006,0,1,15.35,NA,0,0,2,7,0,0,25,58
"1502",2018-02-08,NA,5,NA,NA,NA,133.247712186808,268.625043233236,7.52712442893729e-07,8.21649301052094,1,0,11.6,39.8,0,0,2,8,0,1,36,61
"1503",2018-02-09,NA,6,NA,NA,NA,12.7620845229462,270.050796508789,4.97608105831659e-08,5.06919007996718,1,0,17.5,46.1,0,0,2,9,0,0,35,83
"1504",2018-02-10,NA,7,NA,NA,NA,-2.10920971141186,275.225063323975,6.33811529529756e-05,6.75233441591263,0,1,17,40.5,0,0,2,10,0,0,33,67
"1505",2018-02-11,NA,1,NA,NA,NA,14.3624934096172,280.507568359375,0.000861280132085085,5.10775204996268,1,0,6.5,28.6,0,0,2,11,0,0,31,57
"1506",2018-02-12,NA,2,NA,NA,NA,137.11678007707,279.01362101237,2.00160843923936e-05,9.69974950949351,1,0,6,21.7,0,0,2,12,0,1,27,71
"1507",2018-02-13,NA,3,NA,NA,NA,-48.0645004075815,272.325061798096,1.02812676540671e-06,6.08232511083285,0,1,10.2,21.9,0,0,2,13,0,0,27,73
"1508",2018-02-14,"Valentine’s Day",4,2,14,2018,16.8445493959684,275.134038289388,9.41359758144245e-06,5.84110939502716,1,0,12.5,33.9,1,1,2,14,0,0,35,67
"1509",2018-02-15,NA,5,NA,NA,NA,40.0370529008793,284.679523468018,1.8980200062894e-05,7.14919688304265,1,0,14.3,33.1,0,0,2,15,0,0,43,83
"1510",2018-02-16,NA,6,NA,NA,NA,92.0980450006616,286.69721476237,0.000151412497264876,9.37242805957794,1,0,4.85,27,0,0,2,16,0,1,33,81
"1511",2018-02-17,NA,7,NA,NA,NA,25.9491836959189,272.843859354655,0.00012412500872457,6.48037438591321,1,0,7.5,18.9,0,0,2,17,0,0,30,51
"1512",2018-02-18,NA,1,NA,NA,NA,76.6080277539943,274.343933105469,2.66501074672002e-05,4.77249354124069,1,0,9.5,39.1,0,0,2,18,0,0,24,63
"1513",2018-02-19,"Washington's Birthday",2,2,19,2018,-21.6728811419479,276.63720703125,1.02399992556457e-05,7.26135968168577,0,1,12.85,33.3,1,1,2,19,0,0,39,73
"1514",2018-02-20,NA,3,NA,NA,NA,22.8963558004464,284.688673655192,4.0524566956965e-06,8.26534523566564,1,0,10.5,24.2,0,0,2,20,0,0,39,71
"1515",2018-02-21,NA,4,NA,NA,NA,26.5284217253912,290.669447580973,7.52667596337631e-06,9.81820607185364,1,0,7.3,30.3,0,0,2,21,0,0,41,60
"1516",2018-02-22,NA,5,NA,NA,NA,-97.0232297347889,282.408163706462,7.87008708963792e-05,7.67646490534147,0,1,3.55,17.1,0,0,2,22,0,1,36,52
"1517",2018-02-23,NA,6,NA,NA,NA,-72.0178486335795,276.615261077881,8.76243769501646e-05,5.75538110733032,0,1,4.5,18.5,0,0,2,23,0,0,31,67
"1518",2018-02-24,NA,7,NA,NA,NA,-41.5726832568855,279.96053314209,3.73217820500334e-05,3.80785375833511,0,1,9.3,20.8,0,0,2,24,0,0,28,57
"1519",2018-02-25,NA,1,NA,NA,NA,-28.7550207950621,282.032677968343,0.00022159400396049,6.19789377848307,0,1,9.05,23.3,0,0,2,25,0,0,44,56
"1520",2018-02-26,NA,2,NA,NA,NA,139.417311747027,281.505962371826,1.05767926672286e-07,6.25643696387609,1,0,8.4,32.7,0,0,2,26,0,1,43,75
"1521",2018-02-27,NA,3,NA,NA,NA,110.174349087124,279.760982513428,5.17978776287763e-23,5.40077588210503,1,0,6.1,39.2,0,0,2,27,0,1,28,80
"1522",2018-02-28,NA,4,NA,NA,NA,16.3061547673724,280.631167093913,6.24610169923272e-09,7.56905281543732,1,0,6.15,35.1,0,0,2,28,0,0,34,70
"1523",2018-03-01,NA,5,NA,NA,NA,-5.70460776684993,282.418744405111,7.69993425440892e-05,5.70996923247973,0,1,11.7,39.6,0,0,3,1,1,0,22,73
"1524",2018-03-02,NA,6,NA,NA,NA,94.3652779026789,277.286783854167,9.58524766853467e-05,17.4448485771815,1,0,2.8,16.9,0,0,3,2,0,1,30,61
"1525",2018-03-03,NA,7,NA,NA,NA,156.746678810248,274.954861958822,1.77999102864608e-07,15.9905405044556,1,0,3.15,6.3,0,0,3,3,0,1,39,56
"1526",2018-03-04,NA,1,NA,NA,NA,160.05254098158,274.291342417399,8.37555394729688e-08,10.9560279051463,1,0,2.1,9.3,0,0,3,4,0,1,41,54
"1527",2018-03-05,NA,2,NA,NA,NA,118.655952694207,273.137073516846,6.7018579759844e-09,8.73461526632309,1,0,2.7,16.2,0,0,3,5,0,1,39,57
"1528",2018-03-06,NA,3,NA,NA,NA,-87.9445676755356,274.138689676921,4.6598327552753e-05,5.40720681349436,0,1,6.25,31.9,0,0,3,6,0,0,41,52
"1529",2018-03-07,NA,4,NA,NA,NA,-12.3805681928363,274.401833852132,5.52873437603315e-05,6.28154679139455,0,1,4.1,18.2,0,0,3,7,0,0,40,59
"1530",2018-03-08,NA,5,NA,NA,NA,107.972314265132,273.749196370443,5.14572699709485e-07,8.34822867314021,1,0,5.5,21.6,0,0,3,8,0,1,42,62
"1531",2018-03-09,NA,6,NA,NA,NA,92.6474843246707,272.653984069824,9.11844532917409e-07,9.44568334023158,1,0,4.65,12.3,0,0,3,9,0,1,33,66
"1532",2018-03-10,NA,7,NA,NA,NA,100.707127664995,273.778132120768,1.2794931928776e-08,6.53560245037079,1,0,7.7,26.2,0,0,3,10,0,1,37,64
"1533",2018-03-11,NA,1,NA,NA,NA,22.9466374367461,274.719946543376,1.39218118514843e-10,4.85161864757538,1,0,7.6,34.9,0,0,3,11,0,0,52,51
"1534",2018-03-12,NA,2,NA,NA,NA,-121.574805927366,273.707556406657,2.31039670399724e-05,6.11095670859019,0,1,8.6,42.8,0,0,3,12,0,1,54,69
"1535",2018-03-13,NA,3,NA,NA,NA,140.16261845404,273.272748311361,9.7300139714207e-06,9.92802379528681,1,0,6.3,16.8,0,0,3,13,0,1,53,63
"1536",2018-03-14,NA,4,NA,NA,NA,103.158646473623,272.161813100179,1.48771141539328e-06,10.4271042346954,1,0,5.1,17.4,0,0,3,14,0,1,36,58
"1537",2018-03-15,NA,5,NA,NA,NA,90.7416614791518,274.422691345215,5.97594976479524e-06,9.47838975985845,1,0,9.45,31.4,0,0,3,15,0,1,33,56
"1538",2018-03-16,NA,6,NA,NA,NA,129.36073170021,273.727856953939,2.38562582429343e-07,10.0662655035655,1,0,5.2,18.4,0,0,3,16,0,1,52,78
"1539",2018-03-17,NA,7,NA,NA,NA,112.871343059775,273.086481730143,1.04538877196347e-05,6.66461406151454,1,0,7.5,26,0,0,3,17,0,1,42,78
"1540",2018-03-18,NA,1,NA,NA,NA,148.198409742699,276.106357574463,6.89078423956192e-14,6.88445658485095,1,0,6.35,38.9,0,0,3,18,0,1,63,55
"1541",2018-03-19,NA,2,NA,NA,NA,-14.4211607512674,279.677900950114,1.17923804889212e-12,4.99051726857821,0,1,12.9,51.3,0,0,3,19,0,0,44,72
"1542",2018-03-20,NA,3,NA,NA,NA,-114.631729776278,274.008289337158,0.000180431975687921,8.81090207894643,0,1,8.5,25.5,0,0,3,20,0,1,28,68
"1543",2018-03-21,NA,4,NA,NA,NA,-101.589273073486,272.159313201904,0.000214361896117528,7.59662232796351,0,1,5.45,15.1,0,0,3,21,0,1,34,41
"1544",2018-03-22,NA,5,NA,NA,NA,136.010897387312,272.910603841146,6.12070444683313e-06,10.2284074227015,1,0,4.1,14,0,0,3,22,0,1,37,79
"1545",2018-03-23,NA,6,NA,NA,NA,131.143258794456,274.629411061605,8.10130603897304e-08,8.91176595290502,1,0,3.5,14.8,0,0,3,23,0,1,37,76
"1546",2018-03-24,NA,7,NA,NA,NA,146.518983280234,275.107794443766,6.74140943068835e-09,6.90182453393936,1,0,5,47.2,0,0,3,24,0,1,40,54
"1547",2018-03-25,NA,1,NA,NA,NA,-90.394368555162,274.56113688151,3.95131885618423e-06,6.65895200769107,0,1,6.6,44.8,0,0,3,25,0,1,28,43
"1548",2018-03-26,NA,2,NA,NA,NA,-87.0692680269103,275.629070281982,5.07615823153174e-07,5.35436097780863,0,1,5.8,31.1,0,0,3,26,0,0,31,48
"1549",2018-03-27,NA,3,NA,NA,NA,-25.5916950523019,275.11181640625,2.35340611631535e-05,5.48857152462006,0,1,7.3,43.5,0,0,3,27,0,0,39,56
"1550",2018-03-28,NA,4,NA,NA,NA,-16.8390747453758,278.622576395671,5.40296314284205e-05,3.53579985102018,0,1,15.6,34.6,0,0,3,28,0,0,37,63
"1551",2018-03-29,NA,5,NA,NA,NA,-53.0305395287566,284.484906514486,4.29984047703632e-05,4.77988320589066,0,1,19,36.4,0,0,3,29,0,0,43,74
"1552",2018-03-30,NA,6,NA,NA,NA,79.0875031755287,287.967229207357,6.02458583169133e-05,10.3806235194206,1,0,7.65,16.9,0,0,3,30,0,0,48,72
"1553",2018-03-31,NA,7,NA,NA,NA,89.6090378843246,279.115278879801,7.27617492183678e-09,7.08383489648501,1,0,4.8,14,0,0,3,31,0,0,51,55
"1554",2018-04-01,"Western Easter",1,4,1,2018,67.767439063444,282.481943766276,1.09306516925156e-06,7.95553727944692,1,0,4.7,17.7,1,1,4,1,1,0,39,55
"1555",2018-04-02,NA,2,NA,NA,NA,-51.5524622859287,278.13577524821,0.000238289202253365,5.57244119048119,0,1,6.2,16,0,0,4,2,0,0,52,85
"1556",2018-04-03,NA,3,NA,NA,NA,-33.2457985845951,278.456539154053,3.60514112781966e-05,5.83974535266558,0,1,10.3,28.8,0,0,4,3,0,0,39,61
"1557",2018-04-04,NA,4,NA,NA,NA,41.308118736277,282.526027679443,3.16041266425297e-05,12.0530878106753,1,0,9.9,35.5,0,0,4,4,0,0,46,58
"1558",2018-04-05,NA,5,NA,NA,NA,116.677863092995,275.628430684408,7.58196444886986e-08,9.50562373797099,1,0,4.95,25.8,0,0,4,5,0,1,40,75
"1559",2018-04-06,NA,6,NA,NA,NA,23.9974528799922,281.678825378418,9.77589404982382e-06,7.07682042072217,1,0,7.3,25.1,0,0,4,6,0,0,58,87
"1560",2018-04-07,NA,7,NA,NA,NA,140.546892244522,278.845228830973,5.47738485086787e-06,8.06668132543564,1,0,4.3,9,0,0,4,7,0,1,43,56
"1561",2018-04-08,"Eastern Easter",1,4,8,2018,152.846045576491,274.524819691976,1.85426418664036e-08,7.50277429819107,1,0,5,9,1,1,4,8,0,1,52,51
"1562",2018-04-09,NA,2,NA,NA,NA,-15.6501692578485,274.845588684082,3.85545439929302e-06,4.26801391442617,0,1,8.5,19.4,0,0,4,9,0,0,35,71
"1563",2018-04-10,NA,3,NA,NA,NA,94.1435632822065,276.858141581217,1.8430605090695e-05,5.03021757801374,1,0,13.3,25.6,0,0,4,10,0,1,47,67
"1564",2018-04-11,NA,4,NA,NA,NA,-23.6948568215904,278.999061584473,5.93870463916346e-07,4.9096401532491,0,1,10.25,35.6,0,0,4,11,0,0,37,73
"1565",2018-04-12,NA,5,NA,NA,NA,35.4160740349044,284.539735158284,6.62142370264776e-08,7.57361618677775,1,0,12.9,45.6,0,0,4,12,0,0,55,78
"1566",2018-04-13,NA,6,NA,NA,NA,36.1606133224322,291.660250345866,1.10808628874636e-06,9.5640823841095,1,0,13.1,28.3,0,0,4,13,0,0,47,67
"1567",2018-04-14,NA,7,NA,NA,NA,34.6461781855533,293.510757446289,2.59495318177981e-10,9.3025562564532,1,0,12.8,28.1,0,0,4,14,0,0,40,55
"1568",2018-04-15,NA,1,NA,NA,NA,-63.0567490064766,284.648848215739,6.19704357873729e-05,10.4104431867599,0,1,6.3,17.4,0,0,4,15,0,0,43,64
"1569",2018-04-16,NA,2,NA,NA,NA,18.5117179267593,284.317330678304,0.000400882683607051,11.3063627878825,1,0,2.1,23.1,0,0,4,16,0,0,32,73
"1570",2018-04-17,NA,3,NA,NA,NA,95.0602468789372,276.84836324056,4.87276095858154e-06,8.87152836720149,1,0,2.25,9.5,0,0,4,17,0,1,60,63
"1571",2018-04-18,NA,4,NA,NA,NA,86.4238490424775,278.143789927165,5.69533198380157e-08,5.68738860388597,1,0,6.2,32.5,0,0,4,18,0,0,43,72
"1572",2018-04-19,NA,5,NA,NA,NA,30.9716956453972,281.748615264893,9.29286807149765e-06,8.25636390844981,1,0,8.2,24.7,0,0,4,19,0,0,47,80
"1573",2018-04-20,NA,6,NA,NA,NA,137.127496805986,278.067162831624,5.45612128810546e-08,8.58367147048314,1,0,3.55,16.6,0,0,4,20,0,1,35,65
"1574",2018-04-21,NA,7,NA,NA,NA,22.7933837323039,280.558783213298,1.40719500573674e-11,3.97116307417552,1,0,6.4,29.7,0,0,4,21,0,0,45,51
"1575",2018-04-22,NA,1,NA,NA,NA,-50.6132846708486,284.501182556152,8.51026693379486e-10,3.78359579046567,0,1,7.9,33.7,0,0,4,22,0,0,54,61
"1576",2018-04-23,NA,2,NA,NA,NA,-30.3819383178292,285.649571736654,8.48706640151538e-09,5.69711300730705,0,1,5.9,37.2,0,0,4,23,0,0,44,68
"1577",2018-04-24,NA,3,NA,NA,NA,-59.7550308899252,284.492160797119,2.14749967276611e-05,8.37014393011729,0,1,5,23.2,0,0,4,24,0,0,55,79
"1578",2018-04-25,NA,4,NA,NA,NA,-29.5104977795369,286.391235351562,0.000171575229614973,6.33798511823018,0,1,2.2,19.4,0,0,4,25,0,0,36,76
"1579",2018-04-26,NA,5,NA,NA,NA,118.429324014239,285.494668324788,3.37929466890805e-07,7.1199580381314,1,0,5,25.8,0,0,4,26,0,1,59,68
"1580",2018-04-27,NA,6,NA,NA,NA,-60.7075344523402,286.205966949463,0.000167715814674438,4.17562945187092,0,1,10.6,33.6,0,0,4,27,0,0,62,89
"1581",2018-04-28,NA,7,NA,NA,NA,25.6467523126753,287.67876180013,4.28730426994343e-05,6.0073097149531,1,0,14.8,30.4,0,0,4,28,0,0,43,66
"1582",2018-04-29,NA,1,NA,NA,NA,132.955861961562,280.459767659505,3.44312044641507e-05,9.39785234133402,1,0,4.4,8.7,0,0,4,29,0,1,47,69
"1583",2018-04-30,NA,2,NA,NA,NA,116.578903237178,282.268077850342,1.90080206129853e-10,9.33887261152267,1,0,5.2,28.2,0,0,4,30,0,1,47,76
"1584",2018-05-01,NA,3,NA,NA,NA,104.151015921419,289.137040456136,6.300039271236e-17,6.57607285181681,1,0,9.8,48.9,0,0,5,1,1,1,42,89
"1585",2018-05-02,NA,4,NA,NA,NA,64.5465459162972,294.721515655518,2.63420011285488e-16,6.82426734765371,1,0,12.5,52.4,0,0,5,2,0,0,43,72
"1586",2018-05-03,NA,5,NA,NA,NA,52.7688578687273,296.673985799154,3.99201966179488e-07,8.15457071860631,1,0,13.4,35.9,0,0,5,3,0,0,50,61
"1587",2018-05-04,NA,6,NA,NA,NA,59.3675237114849,297.465190887451,4.52655236979164e-05,7.12907763322194,1,0,14.7,38.4,0,0,5,4,0,0,43,76
"1588",2018-05-05,NA,7,NA,NA,NA,51.8828971640925,290.611946105957,2.29388417509746e-05,5.24404497692982,1,0,5.15,16,0,0,5,5,0,0,44,71
"1589",2018-05-06,NA,1,NA,NA,NA,-33.9468788716991,287.66943359375,5.23438684467692e-05,4.09963602821032,0,1,8.9,8.9,0,0,5,6,0,0,44,63
"1590",2018-05-07,NA,2,NA,NA,NA,-14.1348538284107,289.064810434977,2.60385444998216e-06,4.69968905051549,0,1,9.4,14.9,0,0,5,7,0,0,55,72
